Cliente Cabecera;Año Anterior;Proyecto Editorial;Año;Año Actual;Ejemplares;Facturación;CCAA;Titularidad;Código MEC;Estado Cliente;IdEducamos;Asignatura;Curso;TME;TS;Lengua;Etapa;Aulas;TARGET;SampleWeight
114638;01_SM;0000000443;2017;01_SM;89;1703,46;Comunidad Valenciana;Católico;3004961;4;EDU1001;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;19,996226
115177;03_SAN;15PROYSAN1;2017;03_SAN;23;440,22;Comunidad Valenciana;Público;3006165;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,000961
115481;08_VIV;;2017;08_VIV;24;367,2;Andalucía;Público;4003421;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
115490;02_ANA;;2017;02_ANA;22;336,6;Andalucía;Público;4002507;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
115561;02_ANA;15PROYANA1;2017;02_ANA;59;902,7;Andalucía;Público;4002350;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
115575;03_SAN;15PROYSAN1;2017;03_SAN;49;749,7;Andalucía;Público;4002283;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
115577;08_VIV;;2017;08_VIV;37;566,1;Andalucía;Público;4001345;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
115676;03_SAN;15PROYSAN1;2017;03_SAN;75;1147,5;Andalucía;Público;4601701;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
115685;02_ANA;15PROYANA1;2017;02_ANA;28;428,4;Andalucía;Público;4001771;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
115808;03_SAN;15PROYSAN1;2017;03_SAN;51;976,14;Castilla y León;Público;5004780;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,995378
115811;02_ANA;;2017;02_ANA;4;76,56;Castilla y León;Público;5006077;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
116103;03_SAN;15PROYSAN1;2017;03_SAN;8;153,12;Extremadura;Público;6001762;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
116128;01_SM;0000000443;2017;01_SM;5;95,7;Extremadura;Público;6003655;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
116136;01_SM;0000000443;2017;01_SM;10;191,4;Extremadura;Público;6002286;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
116141;03_SAN;15PROYSAN1;2017;03_SAN;21;401,94;Extremadura;Público;6004477;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
116145;03_SAN;15PROYSAN1;2017;03_SAN;42;803,88;Extremadura;Público;6003436;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002581
116149;06_EDV;15PROYEDV5;2017;06_EDV;10;191,4;Extremadura;Público;6002641;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
116159;03_SAN;15PROYSAN1;2017;03_SAN;56;1071,84;Extremadura;Público;6000174;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,002581
116192;03_SAN;15PROYSAN1;2017;03_SAN;34;650,76;Extremadura;Público;6005007;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002581
116203;01_SM;0000000443;2017;01_SM;29;555,06;Extremadura;Público;6001324;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002581
116254;02_ANA;15PROYANA2;2017;02_ANA;9;172,26;Extremadura;Público;6003709;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
116269;01_SM;0000000443;2017;01_SM;25;478,5;Extremadura;Público;6002377;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
118888;06_EDV;15PROYEDV5;2017;06_EDV;53;1014,42;Castilla y León;Católico;9001177;1;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,005405
118925;06_EDV;15PROYEDV5;2017;06_EDV;40;765,6;Castilla y León;Público;9000975;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,995378
118933;01_SM;0000000443;2017;01_SM;149;2851,86;Castilla y León;Público;9008822;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;6;F;19,995378
119168;01_SM;0000000443;2017;01_SM;25;478,5;Extremadura;Privado;10008244;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,186047
119416;06_EDV;15PROYEDV5;2017;06_EDV;28;428,4;Andalucía;Católico;11002717;4;EDU707;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,998845
119475;06_EDV;15PROYEDV5;2017;06_EDV;51;780,3;Andalucía;Católico;11005494;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,998845
119548;01_SM;0000000443;2017;01_SM;19;370,31;Andalucía;Público;11005411;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
119559;03_SAN;;2017;03_SAN;18;275,4;Andalucía;Público;11003059;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
119569;03_SAN;15PROYSAN1;2017;03_SAN;39;596,7;Andalucía;Público;11006723;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
119675;03_SAN;15PROYSAN1;2017;03_SAN;72;1101,6;Andalucía;Público;11007041;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
119683;08_VIV;;2017;08_VIV;25;382,5;Andalucía;Público;11002109;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
119756;01_SM;0000000443;2017;01_SM;22;428,78;Andalucía;Público;11002471;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
119814;08_VIV;;2017;08_VIV;64;979,2;Andalucía;Público;11007181;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
119817;03_SAN;15PROYSAN1;2017;03_SAN;52;795,6;Andalucía;Público;11603427;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
119821;06_EDV;15PROYEDV5;2017;06_EDV;48;734,4;Andalucía;Público;11603300;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
119856;02_ANA;15PROYANA1;2017;02_ANA;49;749,7;Andalucía;Público;11007260;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
119879;01_SM;0000000443;2017;01_SM;43;838,07;Andalucía;Público;11000198;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
119909;01_SM;0000000443;2017;01_SM;62;1208,38;Andalucía;Público;11006802;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
119913;08_VIV;;2017;08_VIV;51;780,3;Andalucía;Público;11006796;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
120533;03_SAN;15PROYSAN1;2017;03_SAN;24;459,36;Castilla la Mancha;Público;13001650;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
120535;01_SM;0000000443;2017;01_SM;26;497,64;Castilla la Mancha;Católico;13001561;4;EDU526;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,034483
120607;03_SAN;15PROYSAN1;2017;04_OXF;21;401,94;Castilla la Mancha;Público;13004377;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
120629;03_SAN;15PROYSAN1;2017;03_SAN;9;172,26;Castilla la Mancha;Público;13000839;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
120696;01_SM;0000000443;2017;01_SM;10;191,4;Castilla la Mancha;Público;13010766;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
120724;02_ANA;15PROYANA2;2017;02_ANA;46;880,44;Castilla la Mancha;Público;13004882;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,995748
120866;02_ANA;15PROYANA1;2017;02_ANA;75;1147,5;Andalucía;Católico;14002777;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,998845
120900;08_VIV;;2017;08_VIV;25;382,5;Andalucía;Público;14006394;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
120914;01_SM;0000000443;2017;01_SM;45;877,05;Andalucía;Público;14007234;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
120941;02_ANA;15PROYANA1;2017;02_ANA;9;137,7;Andalucía;Público;14001517;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
120959;02_ANA;;2017;02_ANA;74;1132,2;Andalucía;Público;14600966;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
121024;02_ANA;15PROYANA1;2017;02_ANA;20;306;Andalucía;Público;14600929;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
121027;01_SM;0000000443;2017;01_SM;39;760,11;Andalucía;Público;14006357;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
121060;02_ANA;15PROYANA1;2017;02_ANA;19;290,7;Andalucía;Público;14001050;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
121091;02_ANA;;2017;02_ANA;17;260,1;Andalucía;Público;14601211;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
121622;03_SAN;15PROYSAN1;2017;03_SAN;46;880,44;Castilla la Mancha;Público;16000838;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,995748
122096;02_ANA;;2017;02_ANA;60;918;Andalucía;Público;18006561;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
122128;02_ANA;15PROYANA1;2017;02_ANA;44;673,2;Andalucía;Católico;18004227;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,998845
122149;05_EDB;15PROYEDB5;2017;05_EDB;38;581,4;Andalucía;Público;18003764;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
122162;03_SAN;15PROYSAN1;2017;03_SAN;4;61,2;Andalucía;Público;18008592;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
122248;02_ANA;15PROYANA2;2017;02_ANA;49;749,7;Andalucía;Público;18009456;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
122546;06_EDV;15PROYEDV5;2017;06_EDV;8;122,4;Andalucía;Público;18601849;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
122549;06_EDV;15PROYEDV5;2017;06_EDV;3;45,9;Andalucía;Público;18601898;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
122611;03_SAN;15PROYSAN1;2017;03_SAN;18;275,4;Andalucía;Público;18004999;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
122801;01_SM;0000000443;2017;01_SM;24;459,36;Castilla la Mancha;Público;19000394;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
123204;06_EDV;15PROYEDV5;2017;06_EDV;53;810,9;Andalucía;Público;21601068;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
123271;01_SM;0000000443;2017;01_SM;41;799,09;Andalucía;Público;21600702;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
123299;06_EDV;15PROYEDV5;2017;06_EDV;81;1239,3;Andalucía;Público;21002598;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;19,99882
123312;02_ANA;15PROYANA2;2017;02_ANA;75;1147,5;Andalucía;Público;21600726;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
123318;03_SAN;15PROYSAN1;2017;03_SAN;50;765;Andalucía;Público;21601111;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
123570;03_SAN;15PROYSAN1;2017;03_SAN;15;287,1;Aragón;Público;22004608;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,018908
123906;02_ANA;15PROYANA1;2017;02_ANA;51;780,3;Andalucía;Público;23000696;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
123934;02_ANA;15PROYANA1;2017;02_ANA;20;306;Andalucía;Público;23001160;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
123946;02_ANA;15PROYANA1;2017;02_ANA;13;198,9;Andalucía;Público;23000283;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
124047;03_SAN;15PROYSAN1;2017;03_SAN;13;198,9;Andalucía;Público;23601230;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
124380;01_SM;0000000443;2017;01_SM;100;1914;Islas Canarias;Público;35004622;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;20,011076
124451;03_SAN;15PROYSAN1;2017;90_NUS;69;1320,66;Islas Canarias;Público;35007908;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;T;20,011076
124524;03_SAN;15PROYSAN1;2017;90_NUS;16;306,24;Islas Canarias;Público;35001116;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;T;20,011076
124559;01_SM;0000000443;2017;01_SM;17;325,38;Islas Canarias;Público;35006655;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,011076
124626;01_SM;0000000443;2017;01_SM;48;918,72;Islas Canarias;Público;35000173;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,011076
124963;03_SAN;15PROYSAN1;2017;03_SAN;9;172,26;Castilla y León;Público;24018532;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
125029;02_ANA;15PROYANA2;2017;02_ANA;8;153,12;Castilla y León;Público;24018180;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
125043;03_SAN;15PROYSAN1;2017;03_SAN;18;344,52;Castilla y León;Público;24012785;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
125431;01_SM;0000000443;2017;01_SM;51;976,14;La Rioja;Católico;26001353;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,938776
125482;01_SM;0000000443;2017;01_SM;64;1224,96;La Rioja;Público;26000312;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,015748
125929;01_SM;0000000443;2017;01_SM;57;1110,93;Andalucía;Católico;29004791;4;EDU1639;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,998845
125969;02_ANA;15PROYANA1;2017;02_ANA;20;306;Andalucía;Público;29008322;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
126029;03_SAN;15PROYSAN1;2017;03_SAN;23;351,9;Andalucía;Público;29009259;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
126030;08_VIV;;2017;08_VIV;80;1224;Andalucía;Público;29010316;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;19,99882
126056;01_SM;0000000443;2017;01_SM;35;682,15;Andalucía;Público;29002541;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
126058;02_ANA;15PROYANA1;2017;02_ANA;75;1147,5;Andalucía;Público;29011588;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
126080;03_SAN;15PROYSAN1;2017;03_SAN;63;963,9;Andalucía;Público;29006581;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
126114;08_VIV;;2017;08_VIV;96;1468,8;Andalucía;Público;29006428;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;19,99882
126148;01_SM;0000000443;2017;01_SM;22;428,78;Andalucía;Público;29001509;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
126173;03_SAN;15PROYSAN1;2017;03_SAN;69;1055,7;Andalucía;Público;29007706;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
126244;01_SM;0000000443;2017;01_SM;25;487,25;Andalucía;Católico;29005497;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,998845
126271;03_SAN;15PROYSAN1;2017;03_SAN;51;780,3;Andalucía;Público;29006970;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
126277;03_SAN;15PROYSAN1;2017;03_SAN;17;260,1;Andalucía;Público;29000517;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
126282;01_SM;0000000443;2017;01_SM;51;993,99;Andalucía;Católico;29000943;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,998845
126292;02_ANA;15PROYANA1;2017;02_ANA;26;397,8;Andalucía;Público;29003002;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
126299;06_EDV;15PROYEDV5;2017;06_EDV;5;76,5;Andalucía;Público;29008310;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
126678;01_SM;0000000443;2017;01_SM;64;1224,96;Murcia;Público;30006707;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,990463
126691;01_SM;0000000443;2017;90_NUS;38;714,78;Murcia;Público;30005363;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;T;19,990463
126710;03_SAN;15PROYSAN1;2017;03_SAN;17;325,38;Murcia;Público;30001904;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,990463
126865;01_SM;0000000443;2017;01_SM;16;306,24;Murcia;Público;30002362;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,990463
127150;01_SM;0000000443;2017;01_SM;31;593,34;Navarra;Público;31000579;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,991701
127169;05_EDB;15PROYEDB5;2017;05_EDB;16;306,24;Navarra;Público;31000622;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,991701
127187;01_SM;0000000443;2017;01_SM;30;574,2;Navarra;Público;31006089;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,991701
127539;03_SAN;15PROYSAN1;2017;03_SAN;14;267,96;Asturias;Público;33008120;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
127543;08_VIV;;2017;08_VIV;14;267,96;Asturias;Público;33011741;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
127545;03_SAN;15PROYSAN1;2017;03_SAN;46;880,44;Asturias;Público;33012433;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,010127
127556;01_SM;0000000443;2017;01_SM;8;153,12;Asturias;Público;33014442;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
127575;03_SAN;15PROYSAN1;2017;03_SAN;15;287,1;Asturias;Público;33009380;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
127590;01_SM;0000000443;2017;01_SM;12;229,68;Asturias;Público;33021471;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
127700;02_ANA;15PROYANA2;2017;02_ANA;69;1320,66;Asturias;Público;33021781;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,010127
127762;03_SAN;15PROYSAN1;2017;03_SAN;40;765,6;Asturias;Público;33001149;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,010127
128104;03_SAN;15PROYSAN1;2017;03_SAN;21;401,94;Asturias;Público;33018861;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
128123;01_SM;0000000443;2017;01_SM;65;1244,1;Asturias;Público;33010229;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,010127
128130;01_SM;0000000443;2017;01_SM;22;421,08;Asturias;Público;33022360;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
128888;02_ANA;15PROYANA2;2017;02_ANA;20;382,8;Castilla y León;Público;37000930;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
128926;03_SAN;15PROYSAN1;2017;03_SAN;11;210,54;Castilla y León;Público;37006041;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
128976;06_EDV;15PROYEDV5;2017;06_EDV;13;248,82;Castilla y León;Público;37009295;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
129005;03_SAN;15PROYSAN1;2017;03_SAN;51;976,14;Castilla y León;Público;37005769;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,995378
129316;03_SAN;15PROYSAN1;2017;03_SAN;103;1971,42;Islas Canarias;Público;38001395;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;5;F;20,011076
129324;03_SAN;15PROYSAN1;2017;03_SAN;26;497,64;Islas Canarias;Público;38003513;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,011076
129361;03_SAN;15PROYSAN1;2017;03_SAN;38;727,32;Islas Canarias;Público;38002156;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,011076
129423;03_SAN;15PROYSAN1;2017;03_SAN;51;976,14;Islas Canarias;Público;38000093;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,011076
129451;03_SAN;15PROYSAN1;2017;03_SAN;7;133,98;Islas Canarias;Público;38010244;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,011076
129495;03_SAN;15PROYSAN1;2017;03_SAN;19;363,66;Islas Canarias;Público;38009217;3;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,011076
129785;02_ANA;15PROYANA2;2017;02_ANA;7;133,98;Cantabria;Católico;39010598;4;EDU532;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,985714
129798;03_SAN;15PROYSAN1;2017;03_SAN;4;76,56;Cantabria;Público;39009845;4;;Ciencias de la naturaleza;4º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,976959
